,HOG,files,label
1952,[0.18354475 0.09689192 0.11211806 ... 0.19485368 0.05756566 0.190963  ],./outputs/extra_images/Cars_1952_Extra.png,-1.0
1953,[0.0974241  0.07653284 0.0831727  ... 0.09817584 0.19087699 0.18394683],./outputs/extra_images/Cars_1953_Extra.png,-1.0
1954,[0.16703117 0.10296066 0.04726671 ... 0.03536388 0.00880721 0.00436012],./outputs/extra_images/Cars_1954_Extra.png,-1.0
1955,[0.02407927 0.05714402 0.10036846 ... 0.04874687 0.03977268 0.12319818],./outputs/extra_images/Cars_1955_Extra.png,-1.0
1956,[0.10268385 0.14218064 0.09671056 ... 0.15855168 0.14408088 0.25034344],./outputs/extra_images/Cars_1956_Extra.png,-1.0
1957,[0.18495606 0.07091987 0.06166356 ... 0.11774601 0.20752938 0.21423459],./outputs/extra_images/Cars_1957_Extra.png,-1.0
1958,[0.06958713 0.06255472 0.11812533 ... 0.04320184 0.04875063 0.05902468],./outputs/extra_images/Cars_1958_Extra.png,-1.0
1959,[0.04426571 0.09425098 0.19568737 ... 0.13437447 0.14814577 0.15397243],./outputs/extra_images/Cars_1959_Extra.png,-1.0
1960,[0.28648287 0.22415856 0.15763426 ... 0.05595645 0.16285485 0.28684214],./outputs/extra_images/Cars_1960_Extra.png,-1.0
1961,[0.16059668 0.17778015 0.15282834 ... 0.16797927 0.15914105 0.157406  ],./outputs/extra_images/Cars_1961_Extra.png,-1.0
1962,[0.15110326 0.07329907 0.05585223 ... 0.26148334 0.16259044 0.09426369],./outputs/extra_images/Cars_1962_Extra.png,-1.0
1963,[0.11525448 0.1487799  0.09963666 ... 0.09842995 0.19323842 0.2714307 ],./outputs/extra_images/Cars_1963_Extra.png,-1.0
1964,[0.18225563 0.08776517 0.08046158 ... 0.09360064 0.21436141 0.21748114],./outputs/extra_images/Cars_1964_Extra.png,-1.0
1965,[0.116828   0.17894281 0.14317332 ... 0.15296823 0.15143156 0.19129406],./outputs/extra_images/Cars_1965_Extra.png,-1.0
1966,[0.09140842 0.1112132  0.12061165 ... 0.09289058 0.03186998 0.04106001],./outputs/extra_images/Cars_1966_Extra.png,-1.0
1967,[0.01955128 0.01710401 0.04019094 ... 0.06910872 0.05910816 0.05729089],./outputs/extra_images/Cars_1967_Extra.png,-1.0
1968,[0.10509052 0.1131176  0.0879609  ... 0.095286   0.03058023 0.01365821],./outputs/extra_images/Cars_1968_Extra.png,-1.0
1969,[0.15428028 0.07389046 0.07353226 ... 0.21260032 0.17557891 0.19416761],./outputs/extra_images/Cars_1969_Extra.png,-1.0
1970,[0.14206043 0.10404596 0.0760824  ... 0.186379   0.18257639 0.06269851],./outputs/extra_images/Cars_1970_Extra.png,-1.0
1971,[0.14814885 0.15666243 0.18282141 ... 0.08717214 0.07067878 0.20336591],./outputs/extra_images/Cars_1971_Extra.png,-1.0
1972,[0.11597471 0.09634541 0.09570629 ... 0.11308844 0.20074838 0.25928769],./outputs/extra_images/Cars_1972_Extra.png,-1.0
1973,[0.18107152 0.09763157 0.13246016 ... 0.19467494 0.23587625 0.17096707],./outputs/extra_images/Cars_1973_Extra.png,-1.0
1974,[0.0430381  0.05436377 0.06325719 ... 0.12062816 0.22136559 0.23948796],./outputs/extra_images/Cars_1974_Extra.png,-1.0
1975,[0.18871966 0.12942633 0.10146293 ... 0.10553243 0.16523655 0.17475401],./outputs/extra_images/Cars_1975_Extra.png,-1.0
1976,[0.17676231 0.11939554 0.1043297  ... 0.12975369 0.12441231 0.26251745],./outputs/extra_images/Cars_1976_Extra.png,-1.0
1977,[0.10389835 0.16722335 0.15646107 ... 0.12783431 0.11848118 0.27101043],./outputs/extra_images/Cars_1977_Extra.png,-1.0
1978,[0.05695674 0.0732507  0.09470829 ... 0.11513428 0.12909792 0.17513163],./outputs/extra_images/Cars_1978_Extra.png,-1.0
1979,[0.04463224 0.09277361 0.09172643 ... 0.1323864  0.24361323 0.19250818],./outputs/extra_images/Cars_1979_Extra.png,-1.0
1980,[0.18785629 0.15859953 0.11663265 ... 0.11104527 0.16996987 0.20698529],./outputs/extra_images/Cars_1980_Extra.png,-1.0
1981,[0.10323658 0.09567552 0.18184145 ... 0.05613049 0.10146229 0.2693373 ],./outputs/extra_images/Cars_1981_Extra.png,-1.0
1982,[0.14734192 0.08792361 0.12170883 ... 0.1765469  0.18862975 0.18629178],./outputs/extra_images/Cars_1982_Extra.png,-1.0
1983,[0.06637251 0.09213816 0.13683513 ... 0.1008561  0.07540219 0.19116731],./outputs/extra_images/Cars_1983_Extra.png,-1.0
1984,[0.11066369 0.13947017 0.12728688 ... 0.15346424 0.16928671 0.1818956 ],./outputs/extra_images/Cars_1984_Extra.png,-1.0
1985,[0.20889585 0.13148198 0.16007397 ... 0.09497005 0.12268198 0.26867601],./outputs/extra_images/Cars_1985_Extra.png,-1.0
1986,[0.07632699 0.05015982 0.05673457 ... 0.0323309  0.06305106 0.2024729 ],./outputs/extra_images/Cars_1986_Extra.png,-1.0
1987,[0.19296391 0.0775288  0.09513147 ... 0.06667925 0.12354188 0.18325749],./outputs/extra_images/Cars_1987_Extra.png,-1.0
1988,[0.18855368 0.11525648 0.0487462  ... 0.1588859  0.11404261 0.18886432],./outputs/extra_images/Cars_1988_Extra.png,-1.0
1989,[0.19367583 0.16078767 0.0999923  ... 0.09763727 0.06074047 0.25659272],./outputs/extra_images/Cars_1989_Extra.png,-1.0
1990,[0.03485863 0.0176247  0.01945359 ... 0.33240417 0.33240417 0.05684159],./outputs/extra_images/Cars_1990_Extra.png,-1.0
1991,[0.21143225 0.22317721 0.20188366 ... 0.08070998 0.10522722 0.16174817],./outputs/extra_images/Cars_1991_Extra.png,-1.0
1992,[0.11639369 0.20448679 0.09176501 ... 0.156562   0.18751103 0.28745839],./outputs/extra_images/Cars_1992_Extra.png,-1.0
1993,[0.1253745  0.02159706 0.09377217 ... 0.17379233 0.12571512 0.18407634],./outputs/extra_images/Cars_1993_Extra.png,-1.0
1994,[0.23931794 0.10250116 0.17224169 ... 0.14595696 0.12281568 0.26520598],./outputs/extra_images/Cars_1994_Extra.png,-1.0
1995,[0.12760882 0.04362794 0.06286331 ... 0.11342694 0.05969624 0.0768442 ],./outputs/extra_images/Cars_1995_Extra.png,-1.0
1996,[0.09726767 0.07087212 0.07654379 ... 0.10355159 0.15869625 0.31352961],./outputs/extra_images/Cars_1996_Extra.png,-1.0
1997,[0.00183068 0.00153253 0.02216803 ... 0.3008512  0.22581388 0.17849284],./outputs/extra_images/Cars_1997_Extra.png,-1.0
1998,[0.08601227 0.07084873 0.06629495 ... 0.18897744 0.09991017 0.11245961],./outputs/extra_images/Cars_1998_Extra.png,-1.0
1999,[0.09822643 0.15413424 0.14376774 ... 0.1525667  0.07120833 0.15099205],./outputs/extra_images/Cars_1999_Extra.png,-1.0
2000,[0.27366224 0.21157953 0.1643555  ... 0.1504278  0.10486609 0.30264494],./outputs/extra_images/Cars_2000_Extra.png,-1.0
2001,[0.17896806 0.16399699 0.16667902 ... 0.10852288 0.11596862 0.19155411],./outputs/extra_images/Cars_2001_Extra.png,-1.0
2002,[0.08764832 0.0185839  0.04012816 ... 0.31846952 0.22109647 0.12765533],./outputs/extra_images/Cars_2002_Extra.png,-1.0
2003,[0.21431948 0.06827762 0.06525226 ... 0.15900297 0.24335672 0.16563272],./outputs/extra_images/Cars_2003_Extra.png,-1.0
2004,[0.09409367 0.0919743  0.04159813 ... 0.19193171 0.11610001 0.1123936 ],./outputs/extra_images/Cars_2004_Extra.png,-1.0
2005,[0.04310473 0.02766218 0.02191508 ... 0.26696575 0.3491497  0.15298179],./outputs/extra_images/Cars_2005_Extra.png,-1.0
2006,[0.09308955 0.10743424 0.13236931 ... 0.04458392 0.03877193 0.05352554],./outputs/extra_images/Cars_2006_Extra.png,-1.0
2007,[0.1667244  0.17710645 0.18753998 ... 0.13091844 0.12436432 0.22360313],./outputs/extra_images/Cars_2007_Extra.png,-1.0
2008,[0.07794736 0.04655646 0.15180181 ... 0.16716833 0.09088516 0.14392255],./outputs/extra_images/Cars_2008_Extra.png,-1.0
2009,[0.02754146 0.02290311 0.05628948 ... 0.11122109 0.13584742 0.17943563],./outputs/extra_images/Cars_2009_Extra.png,-1.0
2010,[0.19561651 0.04186317 0.0471549  ... 0.12727691 0.09563806 0.12962081],./outputs/extra_images/Cars_2010_Extra.png,-1.0
2011,[0.13516726 0.16882841 0.09569944 ... 0.23191835 0.16210616 0.12117011],./outputs/extra_images/Cars_2011_Extra.png,-1.0
2012,[0.1616216  0.15571214 0.09856191 ... 0.14964764 0.17171781 0.17219077],./outputs/extra_images/Cars_2012_Extra.png,-1.0
2013,[0.13820069 0.06813834 0.04930582 ... 0.24910551 0.17709181 0.14818099],./outputs/extra_images/Cars_2013_Extra.png,-1.0
2014,[0.05056301 0.11223195 0.29082549 ... 0.08714452 0.12780149 0.21407175],./outputs/extra_images/Cars_2014_Extra.png,-1.0
2015,[0.11228185 0.06124233 0.07825052 ... 0.07997483 0.05795313 0.22001304],./outputs/extra_images/Cars_2015_Extra.png,-1.0
2016,[0.0501171  0.03256544 0.03489534 ... 0.28499204 0.23562422 0.200266  ],./outputs/extra_images/Cars_2016_Extra.png,-1.0
2017,[0.12839544 0.10713232 0.13507555 ... 0.09016867 0.29748103 0.43805751],./outputs/extra_images/Cars_2017_Extra.png,-1.0
2018,[0.22469753 0.13618676 0.11352038 ... 0.21969029 0.18482527 0.27443519],./outputs/extra_images/Cars_2018_Extra.png,-1.0
2019,[0.127785   0.1081852  0.09541159 ... 0.13027288 0.20050557 0.29633373],./outputs/extra_images/Cars_2019_Extra.png,-1.0
2020,[0.1977279  0.12133904 0.16288999 ... 0.14056179 0.16197459 0.26222917],./outputs/extra_images/Cars_2020_Extra.png,-1.0
2021,[0.09473171 0.07005713 0.06338651 ... 0.15066642 0.06327063 0.16641325],./outputs/extra_images/Cars_2021_Extra.png,-1.0
2022,[0.09692945 0.06675979 0.10017896 ... 0.22814214 0.30078492 0.30078492],./outputs/extra_images/Cars_2022_Extra.png,-1.0
2023,[0.11069915 0.05346671 0.07570146 ... 0.07573179 0.05380146 0.19997385],./outputs/extra_images/Cars_2023_Extra.png,-1.0
2024,[0.18755846 0.10987537 0.07669578 ... 0.1364478  0.0810933  0.10475934],./outputs/extra_images/Cars_2024_Extra.png,-1.0
2025,[0.19134136 0.11260144 0.15752402 ... 0.07603255 0.08282471 0.20235002],./outputs/extra_images/Cars_2025_Extra.png,-1.0
2026,[0.13441098 0.17348891 0.13411424 ... 0.09386901 0.10192921 0.20964859],./outputs/extra_images/Cars_2026_Extra.png,-1.0
2027,[0.19643092 0.08586091 0.04763629 ... 0.17172953 0.05610916 0.15294644],./outputs/extra_images/Cars_2027_Extra.png,-1.0
2028,[0.23426533 0.14860739 0.07920879 ... 0.12519246 0.12829649 0.24072307],./outputs/extra_images/Cars_2028_Extra.png,-1.0
2029,[0.20875232 0.06713505 0.10875402 ... 0.10243004 0.1491944  0.11650609],./outputs/extra_images/Cars_2029_Extra.png,-1.0
2030,[0.184976   0.2203887  0.18966956 ... 0.28229368 0.11515578 0.0765452 ],./outputs/extra_images/Cars_2030_Extra.png,-1.0
2031,[0.28788242 0.18511388 0.10327233 ... 0.05833441 0.13495186 0.35132784],./outputs/extra_images/Cars_2031_Extra.png,-1.0
2032,[0.07792731 0.11325188 0.04520943 ... 0.09138199 0.05776778 0.05559115],./outputs/extra_images/Cars_2032_Extra.png,-1.0
2033,[0.20485944 0.10429883 0.10398642 ... 0.16311482 0.19864225 0.21970503],./outputs/extra_images/Cars_2033_Extra.png,-1.0
2034,[0.16016662 0.14689273 0.04134767 ... 0.09741744 0.1520748  0.14358613],./outputs/extra_images/Cars_2034_Extra.png,-1.0
2035,[0.04176273 0.11318197 0.13566256 ... 0.28714028 0.28714028 0.25725672],./outputs/extra_images/Cars_2035_Extra.png,-1.0
2036,[0.11612054 0.15530904 0.17946661 ... 0.09440091 0.23376338 0.30292365],./outputs/extra_images/Cars_2036_Extra.png,-1.0
2037,[0.14942865 0.086876   0.08496401 ... 0.04590589 0.04519599 0.0528092 ],./outputs/extra_images/Cars_2037_Extra.png,-1.0
2038,[0.24278051 0.28896257 0.16694614 ... 0.02821827 0.00788779 0.00441063],./outputs/extra_images/Cars_2038_Extra.png,-1.0
2039,[0.15161797 0.08721495 0.12373675 ... 0.1445673  0.18952873 0.25606835],./outputs/extra_images/Cars_2039_Extra.png,-1.0
2040,[0.11371201 0.14766702 0.24508175 ... 0.09476505 0.14891697 0.27780816],./outputs/extra_images/Cars_2040_Extra.png,-1.0
2041,[0.14820375 0.08952788 0.08223255 ... 0.23693541 0.13734289 0.26102796],./outputs/extra_images/Cars_2041_Extra.png,-1.0
2042,[0.1758862  0.08370707 0.0701071  ... 0.10464768 0.05589926 0.14798395],./outputs/extra_images/Cars_2042_Extra.png,-1.0
2043,[0.14333157 0.14613263 0.12849714 ... 0.10581773 0.08568071 0.19439662],./outputs/extra_images/Cars_2043_Extra.png,-1.0
2044,[0.21199057 0.15223347 0.09027987 ... 0.12002177 0.1359404  0.2232691 ],./outputs/extra_images/Cars_2044_Extra.png,-1.0
2045,[0.2057268  0.10935583 0.07542838 ... 0.10669415 0.12900706 0.21961725],./outputs/extra_images/Cars_2045_Extra.png,-1.0
2046,[0.09375635 0.06803675 0.07340603 ... 0.0556638  0.14341396 0.18106224],./outputs/extra_images/Cars_2046_Extra.png,-1.0
2047,[0.19518822 0.14927843 0.14614737 ... 0.01016573 0.01052127 0.01463741],./outputs/extra_images/Cars_2047_Extra.png,-1.0
2048,[0.14248469 0.14970608 0.18471621 ... 0.06637736 0.07446097 0.06917511],./outputs/extra_images/Cars_2048_Extra.png,-1.0
2049,[0.06740553 0.10850992 0.04383055 ... 0.22262444 0.15882836 0.16959263],./outputs/extra_images/Cars_2049_Extra.png,-1.0
2050,[0.13130337 0.1270671  0.13742848 ... 0.11544359 0.11641693 0.13930446],./outputs/extra_images/Cars_2050_Extra.png,-1.0
2051,[0.15013017 0.18818602 0.15871984 ... 0.03833334 0.38609731 0.38609731],./outputs/extra_images/Cars_2051_Extra.png,-1.0
2052,[0.27459466 0.15132402 0.1518269  ... 0.08062768 0.16664606 0.24523856],./outputs/extra_images/Cars_2052_Extra.png,-1.0
2053,[0.11096615 0.10205566 0.20651148 ... 0.18277144 0.17399321 0.20639814],./outputs/extra_images/Cars_2053_Extra.png,-1.0
2054,[0.14429791 0.15925717 0.13535108 ... 0.04680454 0.04495091 0.18108185],./outputs/extra_images/Cars_2054_Extra.png,-1.0
2055,[0.10790738 0.09241131 0.09310537 ... 0.13016716 0.03222499 0.03755338],./outputs/extra_images/Cars_2055_Extra.png,-1.0
2056,[0.26618066 0.14081965 0.15445454 ... 0.10815687 0.11636958 0.20996745],./outputs/extra_images/Cars_2056_Extra.png,-1.0
2057,[0.12859181 0.06034615 0.04686226 ... 0.22976363 0.18032095 0.26083842],./outputs/extra_images/Cars_2057_Extra.png,-1.0
2058,[0.14483421 0.27703544 0.06240254 ... 0.13583331 0.10781666 0.13712983],./outputs/extra_images/Cars_2058_Extra.png,-1.0
2059,[0.21054637 0.16059485 0.08322239 ... 0.12051307 0.19590366 0.28429714],./outputs/extra_images/Cars_2059_Extra.png,-1.0
2060,[0.15983409 0.13624068 0.13829796 ... 0.03360249 0.05087711 0.23240073],./outputs/extra_images/Cars_2060_Extra.png,-1.0
2061,[0.09404296 0.08659054 0.03260007 ... 0.18844332 0.09898271 0.25469002],./outputs/extra_images/Cars_2061_Extra.png,-1.0
2062,[0.22475576 0.04260529 0.02726724 ... 0.07522001 0.08936626 0.14704183],./outputs/extra_images/Cars_2062_Extra.png,-1.0
2063,[0.10224307 0.11254489 0.14216687 ... 0.02805527 0.011732   0.0740348 ],./outputs/extra_images/Cars_2063_Extra.png,-1.0
2064,[0.13527778 0.0835193  0.11059541 ... 0.06155346 0.09207235 0.22435316],./outputs/extra_images/Cars_2064_Extra.png,-1.0
2065,[0.22249977 0.0797001  0.09662071 ... 0.12367937 0.17318803 0.18905592],./outputs/extra_images/Cars_2065_Extra.png,-1.0
2066,[0.19958681 0.11723557 0.06107079 ... 0.13771054 0.06552397 0.08477878],./outputs/extra_images/Cars_2066_Extra.png,-1.0
2067,[0.14898008 0.1215067  0.15643016 ... 0.18010378 0.20286407 0.23365016],./outputs/extra_images/Cars_2067_Extra.png,-1.0
2068,[0.04523404 0.06910777 0.05262921 ... 0.0773545  0.08821525 0.18985832],./outputs/extra_images/Cars_2068_Extra.png,-1.0
2069,[0.21204717 0.09742335 0.12204807 ... 0.26485819 0.17294671 0.26484391],./outputs/extra_images/Cars_2069_Extra.png,-1.0
2070,[0.15110067 0.19576982 0.11086594 ... 0.08483676 0.15763633 0.19297835],./outputs/extra_images/Cars_2070_Extra.png,-1.0
2071,[0.15024638 0.17696536 0.11766803 ... 0.13696687 0.13641313 0.25686562],./outputs/extra_images/Cars_2071_Extra.png,-1.0
2072,[0.20742641 0.1520603  0.08713784 ... 0.1275297  0.149565   0.26336071],./outputs/extra_images/Cars_2072_Extra.png,-1.0
2073,[0.10836723 0.05286371 0.04718775 ... 0.27849761 0.27849761 0.17123307],./outputs/extra_images/Cars_2073_Extra.png,-1.0
2074,[0.21332444 0.0808593  0.0807772  ... 0.05242836 0.01777004 0.09527007],./outputs/extra_images/Cars_2074_Extra.png,-1.0
2075,[0.24492328 0.22595623 0.14640547 ... 0.14445606 0.18588223 0.31591749],./outputs/extra_images/Cars_2075_Extra.png,-1.0
2076,[0.16620019 0.08811195 0.058918   ... 0.29416159 0.1594262  0.26433706],./outputs/extra_images/Cars_2076_Extra.png,-1.0
2077,[0.09143026 0.06279498 0.04734493 ... 0.09571414 0.09652506 0.14435618],./outputs/extra_images/Cars_2077_Extra.png,-1.0
2078,[0.06455728 0.06672498 0.08826694 ... 0.18149756 0.17595544 0.12283849],./outputs/extra_images/Cars_2078_Extra.png,-1.0
2079,[0.28494284 0.09716333 0.07464551 ... 0.0908277  0.17445962 0.27077121],./outputs/extra_images/Cars_2079_Extra.png,-1.0
2080,[0.21803461 0.27643389 0.29913673 ... 0.04681029 0.02851169 0.07691702],./outputs/extra_images/Cars_2080_Extra.png,-1.0
2081,[0.14168513 0.17753252 0.10620419 ... 0.13377564 0.16003527 0.21433163],./outputs/extra_images/Cars_2081_Extra.png,-1.0
2082,[0.18094318 0.26085362 0.09608308 ... 0.13227567 0.15318236 0.22354077],./outputs/extra_images/Cars_2082_Extra.png,-1.0
2083,[0.29566512 0.29566512 0.1890185  ... 0.05424675 0.18504097 0.24405865],./outputs/extra_images/Cars_2083_Extra.png,-1.0
2084,[0.19762173 0.10479851 0.06909286 ... 0.09967451 0.04510434 0.03777316],./outputs/extra_images/Cars_2084_Extra.png,-1.0
2085,[0.15052408 0.12144094 0.11774048 ... 0.05385574 0.0203417  0.03090631],./outputs/extra_images/Cars_2085_Extra.png,-1.0
2086,[0.02737541 0.03491301 0.06740211 ... 0.07059117 0.03244091 0.04471073],./outputs/extra_images/Cars_2086_Extra.png,-1.0
2087,[0.15765645 0.1919021  0.17650642 ... 0.14580967 0.11404217 0.06880522],./outputs/extra_images/Cars_2087_Extra.png,-1.0
2088,[0.14178629 0.09314011 0.07086108 ... 0.1038029  0.04575595 0.11743712],./outputs/extra_images/Cars_2088_Extra.png,-1.0
2089,[0.09718995 0.0691812  0.1371256  ... 0.1886604  0.25197145 0.26059136],./outputs/extra_images/Cars_2089_Extra.png,-1.0
2090,[0.1241432  0.17332618 0.1385987  ... 0.01444092 0.04013036 0.14808236],./outputs/extra_images/Cars_2090_Extra.png,-1.0
2091,[0.14022164 0.13956456 0.12591943 ... 0.08666958 0.14010762 0.28061077],./outputs/extra_images/Cars_2091_Extra.png,-1.0
2092,[0.21195066 0.11030599 0.09548548 ... 0.05439783 0.12766716 0.1415343 ],./outputs/extra_images/Cars_2092_Extra.png,-1.0
2093,[0.23232779 0.07526453 0.05784848 ... 0.23336588 0.18673651 0.14032565],./outputs/extra_images/Cars_2093_Extra.png,-1.0
2094,[0.13509814 0.10281333 0.07773063 ... 0.06614379 0.06738479 0.17341015],./outputs/extra_images/Cars_2094_Extra.png,-1.0
2095,[0.20216759 0.16857031 0.11542781 ... 0.09808821 0.0672199  0.14169496],./outputs/extra_images/Cars_2095_Extra.png,-1.0
2096,[0.06535291 0.03229127 0.0785723  ... 0.33619738 0.33619738 0.14330962],./outputs/extra_images/Cars_2096_Extra.png,-1.0
2097,[0.13429955 0.16042088 0.09283629 ... 0.09312571 0.12872656 0.13495922],./outputs/extra_images/Cars_2097_Extra.png,-1.0
2098,[0.17732193 0.06482539 0.08561135 ... 0.26468256 0.1872246  0.27425584],./outputs/extra_images/Cars_2098_Extra.png,-1.0
2099,[0.17604019 0.0654952  0.07338174 ... 0.17244314 0.07561336 0.06099823],./outputs/extra_images/Cars_2099_Extra.png,-1.0
2100,[0.0955361  0.08097078 0.15043537 ... 0.19098318 0.13745725 0.12535964],./outputs/extra_images/Cars_2100_Extra.png,-1.0
2101,[0.07765152 0.11333954 0.06014327 ... 0.1720473  0.13605689 0.18882862],./outputs/extra_images/Cars_2101_Extra.png,-1.0
2102,[0.05856688 0.0528275  0.0965082  ... 0.18210673 0.15762199 0.18682554],./outputs/extra_images/Cars_2102_Extra.png,-1.0
2103,[0.18359767 0.13070846 0.11892079 ... 0.1227992  0.12047201 0.16347253],./outputs/extra_images/Cars_2103_Extra.png,-1.0
2104,[0.22710092 0.1196427  0.12086457 ... 0.05132418 0.1152484  0.23469748],./outputs/extra_images/Cars_2104_Extra.png,-1.0
2105,[0.15767658 0.15179616 0.09381076 ... 0.1433713  0.17148776 0.35087413],./outputs/extra_images/Cars_2105_Extra.png,-1.0
2106,[0.13924244 0.11001964 0.11497106 ... 0.26416135 0.26416135 0.23531666],./outputs/extra_images/Cars_2106_Extra.png,-1.0
2107,[0.19946751 0.27275714 0.25141039 ... 0.19095105 0.15983784 0.16305317],./outputs/extra_images/Cars_2107_Extra.png,-1.0
2108,[0.1083177  0.09522948 0.06388024 ... 0.10968692 0.1098688  0.16264369],./outputs/extra_images/Cars_2108_Extra.png,-1.0
2109,[0.01340124 0.02946465 0.05208618 ... 0.1108113  0.02642538 0.06711224],./outputs/extra_images/Cars_2109_Extra.png,-1.0
2110,[0.03580934 0.07767631 0.13035965 ... 0.16576207 0.1650003  0.08056704],./outputs/extra_images/Cars_2110_Extra.png,-1.0
2111,[0.05532553 0.09723146 0.11803307 ... 0.12253162 0.11684754 0.10173049],./outputs/extra_images/Cars_2111_Extra.png,-1.0
2112,[0.09951603 0.17518276 0.14509046 ... 0.06497483 0.02242922 0.02582671],./outputs/extra_images/Cars_2112_Extra.png,-1.0
2113,[0.27666479 0.17844112 0.07850879 ... 0.20836774 0.16116187 0.19766825],./outputs/extra_images/Cars_2113_Extra.png,-1.0
2114,[0.12634848 0.09742332 0.08305775 ... 0.10101455 0.06507424 0.12974966],./outputs/extra_images/Cars_2114_Extra.png,-1.0
2115,[0.1815488  0.17816444 0.1245615  ... 0.09803473 0.31849498 0.25358245],./outputs/extra_images/Cars_2115_Extra.png,-1.0
2116,[0.21691819 0.1491459  0.13352129 ... 0.1413344  0.11360346 0.15265903],./outputs/extra_images/Cars_2116_Extra.png,-1.0
2117,[0.26933506 0.16537926 0.10835588 ... 0.08428826 0.17325656 0.20492035],./outputs/extra_images/Cars_2117_Extra.png,-1.0
2118,[0.20385815 0.23019336 0.14841039 ... 0.0720889  0.20175675 0.25259399],./outputs/extra_images/Cars_2118_Extra.png,-1.0
2119,[0.16270603 0.13659734 0.25040519 ... 0.22372967 0.19888867 0.17737983],./outputs/extra_images/Cars_2119_Extra.png,-1.0
2120,[0.07495452 0.10885453 0.29888496 ... 0.0880131  0.1177759  0.20909791],./outputs/extra_images/Cars_2120_Extra.png,-1.0
2121,[0.08188912 0.04753673 0.13046907 ... 0.14097179 0.17745095 0.15123521],./outputs/extra_images/Cars_2121_Extra.png,-1.0
2122,[0.12731013 0.12307529 0.05687778 ... 0.09985145 0.15426235 0.26503572],./outputs/extra_images/Cars_2122_Extra.png,-1.0
2123,[0.22798128 0.14480358 0.0740363  ... 0.1886352  0.15920712 0.15965837],./outputs/extra_images/Cars_2123_Extra.png,-1.0
2124,[0.16432486 0.08555688 0.05014418 ... 0.21638907 0.09373868 0.1286044 ],./outputs/extra_images/Cars_2124_Extra.png,-1.0
2125,[0.18158118 0.15017729 0.16505305 ... 0.22551449 0.12649836 0.15130188],./outputs/extra_images/Cars_2125_Extra.png,-1.0
2126,[0.2544376  0.09335937 0.06577776 ... 0.10751507 0.26641065 0.27334896],./outputs/extra_images/Cars_2126_Extra.png,-1.0
2127,[0.18130013 0.21417552 0.21105494 ... 0.09290484 0.12713486 0.18599865],./outputs/extra_images/Cars_2127_Extra.png,-1.0
2128,[0.245409   0.12356456 0.08114441 ... 0.15009221 0.25876766 0.25876766],./outputs/extra_images/Cars_2128_Extra.png,-1.0
2129,[0.1208502  0.08783248 0.07346982 ... 0.21452759 0.18738706 0.27874744],./outputs/extra_images/Cars_2129_Extra.png,-1.0
2130,[0.1127038  0.08336343 0.12085718 ... 0.08654779 0.12498756 0.14513825],./outputs/extra_images/Cars_2130_Extra.png,-1.0
2131,[0.14299195 0.12021169 0.08999585 ... 0.35784104 0.35784104 0.24558525],./outputs/extra_images/Cars_2131_Extra.png,-1.0
2132,[0.21223347 0.106939   0.10479345 ... 0.0849134  0.1800786  0.23066238],./outputs/extra_images/Cars_2132_Extra.png,-1.0
2133,[0.1709597  0.14002979 0.12729724 ... 0.09407123 0.09764589 0.1377185 ],./outputs/extra_images/Cars_2133_Extra.png,-1.0
2134,[0.12971547 0.06932343 0.03829297 ... 0.11705665 0.25627106 0.25966465],./outputs/extra_images/Cars_2134_Extra.png,-1.0
2135,[0.14967056 0.12356904 0.06751427 ... 0.08120351 0.07604638 0.14063117],./outputs/extra_images/Cars_2135_Extra.png,-1.0
2136,[0.17411943 0.12228303 0.11120134 ... 0.07762939 0.0571628  0.15591742],./outputs/extra_images/Cars_2136_Extra.png,-1.0
2137,[0.1012409  0.12785812 0.1507117  ... 0.24087043 0.33729133 0.33729133],./outputs/extra_images/Cars_2137_Extra.png,-1.0
2138,[0.10035222 0.06306965 0.05322348 ... 0.11204385 0.15423703 0.19103371],./outputs/extra_images/Cars_2138_Extra.png,-1.0
2139,[0.09629238 0.03111985 0.04242732 ... 0.1514343  0.16321392 0.23929833],./outputs/extra_images/Cars_2139_Extra.png,-1.0
2140,[0.11552779 0.22923023 0.16764623 ... 0.14083336 0.12584327 0.36043635],./outputs/extra_images/Cars_2140_Extra.png,-1.0
2141,[0.15863125 0.06280852 0.06792851 ... 0.11265782 0.16326918 0.16912761],./outputs/extra_images/Cars_2141_Extra.png,-1.0
2142,[0.12437822 0.08911162 0.13814506 ... 0.24531105 0.10570179 0.09413754],./outputs/extra_images/Cars_2142_Extra.png,-1.0
2143,[0.12193187 0.07487492 0.08248887 ... 0.12671785 0.07263598 0.10720053],./outputs/extra_images/Cars_2143_Extra.png,-1.0
2144,[0.12296009 0.16284393 0.14401515 ... 0.21684471 0.1382644  0.28038293],./outputs/extra_images/Cars_2144_Extra.png,-1.0
2145,[0.08197985 0.07992343 0.06407807 ... 0.14686032 0.17444116 0.11532395],./outputs/extra_images/Cars_2145_Extra.png,-1.0
2146,[0.2484185  0.13006523 0.07704445 ... 0.12270042 0.19910738 0.15962584],./outputs/extra_images/Cars_2146_Extra.png,-1.0
2147,[0.20891587 0.1959928  0.10900156 ... 0.18207084 0.12735032 0.14123128],./outputs/extra_images/Cars_2147_Extra.png,-1.0
